dataset_id	sample_id	signature	score
GSE48452	GSM1178993	Macrophages	0.49776665964125033
GSE48452	GSM1178993	Monocytes	0.18492343667530098
GSE48452	GSM1178993	NK cells	0.06884952416842141
GSE48452	GSM1178993	CD14+Monocytes	-0.1906447379194649
GSE48452	GSM1178993	CD16+Monocytes	0.5807307272796967
GSE48452	GSM1178993	Macrophages C0	1.0575234142520538
GSE48452	GSM1178993	Macrophages C1	0.24224491949081528
GSE48452	GSM1178993	Macrophages C2	-0.0002769957421350496
GSE48452	GSM1178993	Profibrotic Macrophages	-1.2115993214408831
GSE48452	GSM1178995	NASH signature	-0.043463781545239825
GSE48452	GSM1178995	Fibrosis signature	-0.1428615402112975
GSE48452	GSM1178995	NAFL signature	1.6580219145740343
GSE48452	GSM1178995	Liver aging signature	0.3707115209700159
GSE48452	GSM1178995	HSC TGF-beta signature	0.6958673014686936
GSE48452	GSM1178995	Hepatocytes	0.34462963256664253
GSE48452	GSM1178995	Cholangiocytes	-0.22431886005050442
GSE48452	GSM1178995	B cells	-0.06776612843043685
GSE48452	GSM1178995	CD4 T-cell signature	-0.6589849210961656
GSE48452	GSM1178995	CD8 T-cell signature	-0.6850151660723498
GSE48452	GSM1178995	Endothelial cells	0.07808208106525882
GSE48452	GSM1178995	Kupffer cells	0.7993115243909052
GSE48452	GSM1178995	Macrophages	0.11534510318086186
GSE48452	GSM1178995	Monocytes	-0.06343133924854069
GSE48452	GSM1178995	NK cells	0.0673350843494843
GSE48452	GSM1178995	CD14+Monocytes	-0.7573232732618695
GSE48452	GSM1178995	CD16+Monocytes	-0.40775194178330054
GSE48452	GSM1178995	Macrophages C0	-0.08643882871962615
GSE48452	GSM1178995	Macrophages C1	-0.16691673820082586
GSE48452	GSM1178995	Macrophages C2	-0.39993474354327857
GSE48452	GSM1178995	Profibrotic Macrophages	0.5908325614991422
GSE48452	GSM1178996	NASH signature	0.9939445306403493
GSE48452	GSM1178996	Fibrosis signature	1.0620474130923547
GSE48452	GSM1178996	NAFL signature	1.391913256075254
GSE48452	GSM1178996	Liver aging signature	-0.00010667213406323261
GSE48452	GSM1178996	HSC TGF-beta signature	0.7934749260023262
GSE48452	GSM1178996	Hepatocytes	-0.6081469736545291
GSE48452	GSM1178996	Cholangiocytes	0.30000131682532416
GSE48452	GSM1178996	B cells	0.05183046736439737
GSE48452	GSM1178996	CD4 T-cell signature	0.24271189683344255
GSE48452	GSM1178996	CD8 T-cell signature	-0.020591387281774613
GSE48452	GSM1178996	Endothelial cells	-0.4953433496380472
GSE48452	GSM1178996	Kupffer cells	-0.4756078476799169
GSE48452	GSM1178996	Macrophages	0.0974168872893529
GSE48452	GSM1178996	Monocytes	-0.4727474500691474
GSE48452	GSM1178996	NK cells	-0.13085939944803998
GSE48452	GSM1178996	CD14+Monocytes	-0.2886774399471381
GSE48452	GSM1178996	CD16+Monocytes	-0.7143024356618992
GSE48452	GSM1178996	Macrophages C0	-0.7084676812963777
GSE48452	GSM1178996	Macrophages C1	0.22696891844358355
GSE48452	GSM1178996	Macrophages C2	0.4715646118855624
GSE48452	GSM1178996	Profibrotic Macrophages	0.24978961752561307
GSE48452	GSM1178997	NASH signature	-0.502534879572291
GSE48452	GSM1178997	Fibrosis signature	-0.11628407425441341
GSE48452	GSM1178997	NAFL signature	-0.6134277755451626
GSE48452	GSM1178997	Liver aging signature	-1.5942061035513224
GSE48452	GSM1178997	HSC TGF-beta signature	-1.0598674506700068
GSE48452	GSM1178997	Hepatocytes	-0.039972117881370214
GSE48452	GSM1178997	Cholangiocytes	0.6874470232454846
GSE48452	GSM1178997	B cells	-0.5385500145112083
GSE48452	GSM1178997	CD4 T-cell signature	0.14444874937079244
GSE48452	GSM1178997	CD8 T-cell signature	0.5852876354276902
GSE48452	GSM1178997	Endothelial cells	-0.763057516017751
GSE48452	GSM1178997	Kupffer cells	-1.3042073921354302
GSE48452	GSM1178997	Macrophages	-1.0831816197590067
GSE48452	GSM1178997	Monocytes	-1.3155703715246778
GSE48452	GSM1178997	NK cells	0.08250027927301551
GSE48452	GSM1178997	CD14+Monocytes	-1.1624781650740474
GSE48452	GSM1178997	CD16+Monocytes	-1.0467046227831571
GSE48452	GSM1178997	Macrophages C0	-1.070218430756287
GSE48452	GSM1178997	Macrophages C1	-1.1700668705000739
GSE48452	GSM1178997	Macrophages C2	-1.2161920842711342
GSE48452	GSM1178997	Profibrotic Macrophages	-0.15517445923165762
GSE48452	GSM1178998	NASH signature	2.3210908355726376
GSE48452	GSM1178998	Fibrosis signature	2.0024542254009075
GSE48452	GSM1178998	NAFL signature	-2.2643814699306968
GSE48452	GSM1178998	Liver aging signature	-0.913037484082023
GSE48452	GSM1178998	HSC TGF-beta signature	1.8408388492643173
GSE48452	GSM1178998	Hepatocytes	-0.5481457017802492
GSE48452	GSM1178998	Cholangiocytes	0.44170460136797357
GSE48452	GSM1178998	B cells	-1.1219384211160344
GSE48452	GSM1178998	CD4 T-cell signature	-0.15354349948828033
GSE48452	GSM1178998	CD8 T-cell signature	-0.9063346179632971
GSE48452	GSM1178998	Endothelial cells	2.1766209886035868
GSE48452	GSM1178998	Kupffer cells	-0.6502010378822005
GSE48452	GSM1178998	Macrophages	0.7908198498381301
GSE48452	GSM1178998	Monocytes	-0.7636544877252337
GSE48452	GSM1178998	NK cells	-1.4243906943700735
GSE48452	GSM1178998	CD14+Monocytes	-0.7116546999720257
GSE48452	GSM1178998	CD16+Monocytes	-1.0106188355924979
GSE48452	GSM1178998	Macrophages C0	-1.6486697759818196
GSE48452	GSM1178998	Macrophages C1	2.214233174665856
GSE48452	GSM1178998	Macrophages C2	1.3927323476147566
GSE48452	GSM1178998	Profibrotic Macrophages	-0.5011656881944493
GSE48452	GSM1178999	NASH signature	-0.6800790472585632
GSE48452	GSM1178999	Fibrosis signature	-0.2902990306281358
GSE48452	GSM1178999	NAFL signature	0.8430971100854749
GSE48452	GSM1178999	Liver aging signature	0.43563519703466325
GSE48452	GSM1178999	HSC TGF-beta signature	-0.9599056863297601
GSE48452	GSM1178999	Hepatocytes	-0.8665288180701168
GSE48452	GSM1178999	Cholangiocytes	-0.6518925939954828
GSE48452	GSM1178999	B cells	0.5271082692059317
GSE48452	GSM1178999	CD4 T-cell signature	-0.29661483353885876
GSE48452	GSM1178999	CD8 T-cell signature	-0.325106854262369
GSE48452	GSM1178999	Endothelial cells	0.17019572276694286
GSE48452	GSM1178999	Kupffer cells	0.20631727177987372
GSE48452	GSM1178999	Macrophages	-0.25202076054259176
GSE48452	GSM1178999	Monocytes	-0.39240652581554
GSE48452	GSM1178999	NK cells	-0.9759842561238397
GSE48452	GSM1178999	CD14+Monocytes	-0.599744050942954
GSE48452	GSM1178999	CD16+Monocytes	0.46928639927111654
GSE48452	GSM1178999	Macrophages C0	-0.31700642196299555
GSE48452	GSM1178999	Macrophages C1	0.6378865225666147
GSE48452	GSM1178999	Macrophages C2	-0.04210100984645381
GSE48452	GSM1178999	Profibrotic Macrophages	-0.11816181274897551
GSE48452	GSM1179000	NASH signature	-1.1103235991585847
GSE48452	GSM1179000	Fibrosis signature	-0.9241540031264786
GSE48452	GSM1179000	NAFL signature	-0.24904677425465888
GSE48452	GSM1179000	Liver aging signature	-1.4803869325902954
GSE48452	GSM1179000	HSC TGF-beta signature	0.10948140906072874
GSE48452	GSM1179000	Hepatocytes	0.5679305357538282
GSE48452	GSM1179000	Cholangiocytes	-0.27175535456135397
GSE48452	GSM1179000	B cells	-0.5953744120060858
GSE48452	GSM1179000	CD4 T-cell signature	-1.2722435541450738
GSE48452	GSM1179000	CD8 T-cell signature	-1.544851694416625
GSE48452	GSM1179000	Endothelial cells	-1.280344399474168
GSE48452	GSM1179000	Kupffer cells	-1.4545194722596144
GSE48452	GSM1179000	Macrophages	-1.3974759314269467
GSE48452	GSM1179000	Monocytes	-1.008808477741641
GSE48452	GSM1179000	NK cells	-1.5085234560480731
GSE48452	GSM1179000	CD14+Monocytes	-0.5284694353819533
GSE48452	GSM1179000	CD16+Monocytes	-0.7311033642807806
GSE48452	GSM1179000	Macrophages C0	-1.3200942278534329
GSE48452	GSM1179000	Macrophages C1	-1.375171007816741
GSE48452	GSM1179000	Macrophages C2	-1.5538742353944215
GSE48452	GSM1179000	Profibrotic Macrophages	-0.5035719920021405
GSE48452	GSM1179001	NASH signature	2.795792612906259
GSE48452	GSM1179001	Fibrosis signature	3.352489339854231
GSE48452	GSM1179001	NAFL signature	0.6961686346637136
GSE48452	GSM1179001	Liver aging signature	-0.8246983301186919
GSE48452	GSM1179001	HSC TGF-beta signature	1.9836907557231203
GSE48452	GSM1179001	Hepatocytes	-0.7327373684188175
GSE48452	GSM1179001	Cholangiocytes	3.174678937484293
GSE48452	GSM1179001	B cells	-0.3403866667457371
GSE48452	GSM1179001	CD4 T-cell signature	0.9304605838932978
GSE48452	GSM1179001	CD8 T-cell signature	-0.18636653890588514
GSE48452	GSM1179001	Endothelial cells	-0.017665709859990223
GSE48452	GSM1179001	Kupffer cells	-1.6686533033706428
GSE48452	GSM1179001	Macrophages	-0.5889254854578349
GSE48452	GSM1179001	Monocytes	-0.8751455759838022
GSE48452	GSM1179001	NK cells	-0.8927774966655172
GSE48452	GSM1179001	CD14+Monocytes	0.1821478691152481
GSE48452	GSM1179001	CD16+Monocytes	-1.0254676771637388
GSE48452	GSM1179001	Macrophages C0	-0.20195319170563794
GSE48452	GSM1179001	Macrophages C1	-0.5947295780103042
GSE48452	GSM1179001	Macrophages C2	-0.08747607511136829
GSE48452	GSM1179001	Profibrotic Macrophages	0.33603414274012605
GSE48452	GSM1179002	NASH signature	3.609261591292285
GSE48452	GSM1179002	Fibrosis signature	4.01119965202994
GSE48452	GSM1179002	NAFL signature	1.1053887696106026
GSE48452	GSM1179002	Liver aging signature	-0.03989264122397384
GSE48452	GSM1179002	HSC TGF-beta signature	2.199841752030188
GSE48452	GSM1179002	Hepatocytes	-2.530789054241736
GSE48452	GSM1179002	Cholangiocytes	3.9911512302078824
GSE48452	GSM1179002	B cells	-0.18227758264885158
GSE48452	GSM1179002	CD4 T-cell signature	1.242120369262485
GSE48452	GSM1179002	CD8 T-cell signature	0.815425645364285
GSE48452	GSM1179002	Endothelial cells	0.13100875506089069
GSE48452	GSM1179002	Kupffer cells	-1.2052106642468312
GSE48452	GSM1179002	Macrophages	0.11633638863103159
GSE48452	GSM1179002	Monocytes	-0.4154117080885107
GSE48452	GSM1179002	NK cells	0.01698375825291629
GSE48452	GSM1179002	CD14+Monocytes	0.4774589181136747
GSE48452	GSM1179002	CD16+Monocytes	-0.9333176694357611
GSE48452	GSM1179002	Macrophages C0	0.1434953620813327
GSE48452	GSM1179002	Macrophages C1	0.7632749308082442
GSE48452	GSM1179002	Macrophages C2	0.8671313989384097
GSE48452	GSM1179002	Profibrotic Macrophages	2.375119913748342
GSE48452	GSM1179003	NASH signature	1.6930664723069515
GSE48452	GSM1179003	Fibrosis signature	1.7872056272792578
GSE48452	GSM1179003	NAFL signature	1.563271165976073
GSE48452	GSM1179003	Liver aging signature	0.2860514125810476
GSE48452	GSM1179003	HSC TGF-beta signature	1.4902166993720753
GSE48452	GSM1179003	Hepatocytes	-1.6051073632807982
GSE48452	GSM1179003	Cholangiocytes	0.5224721127354008
GSE48452	GSM1179003	B cells	2.0847195098474636
GSE48452	GSM1179003	CD4 T-cell signature	1.300926202217061
GSE48452	GSM1179003	CD8 T-cell signature	0.36186386930327274
GSE48452	GSM1179003	Endothelial cells	-0.7131726872497579
GSE48452	GSM1179003	Kupffer cells	-0.5692452339553131
GSE48452	GSM1179003	Macrophages	0.9061168907955343
GSE48452	GSM1179003	Monocytes	0.24399985435153707
GSE48452	GSM1179003	NK cells	0.11663959871336603
GSE48452	GSM1179003	CD14+Monocytes	1.1550251264883997
GSE48452	GSM1179003	CD16+Monocytes	0.5165835132819165
GSE48452	GSM1179003	Macrophages C0	0.6035865251703274
GSE48452	GSM1179003	Macrophages C1	0.7111070355472723
GSE48452	GSM1179003	Macrophages C2	1.0762737675748686
GSE48452	GSM1179003	Profibrotic Macrophages	0.806216721493363
GSE48452	GSM1179004	NASH signature	0.6221459224520138
GSE48452	GSM1179004	Fibrosis signature	0.16032319114710106
GSE48452	GSM1179004	NAFL signature	0.32649961993696053
GSE48452	GSM1179004	Liver aging signature	1.7336121729080616
GSE48452	GSM1179004	HSC TGF-beta signature	0.7518915754013441
GSE48452	GSM1179004	Hepatocytes	0.2725122508235402
GSE48452	GSM1179004	Cholangiocytes	0.5229881438493129
GSE48452	GSM1179004	B cells	0.8023243358212483
GSE48452	GSM1179004	CD4 T-cell signature	0.7228796052248773
GSE48452	GSM1179004	CD8 T-cell signature	0.5756084408349331
GSE48452	GSM1179004	Endothelial cells	1.4056891176510238
GSE48452	GSM1179004	Kupffer cells	1.828832085497251
GSE48452	GSM1179004	Macrophages	2.33303030627341
GSE48452	GSM1179004	Monocytes	3.190462305468358
GSE48452	GSM1179004	NK cells	2.048019704244786
GSE48452	GSM1179004	CD14+Monocytes	3.660284693257543
GSE48452	GSM1179004	CD16+Monocytes	0.6119605956742891
GSE48452	GSM1179004	Macrophages C0	1.8501314448970483
GSE48452	GSM1179004	Macrophages C1	1.491434177019789
GSE48452	GSM1179004	Macrophages C2	1.8084005309991753
GSE48452	GSM1179004	Profibrotic Macrophages	0.2844950400405316
GSE48452	GSM1179005	NASH signature	-0.35726280953536244
GSE48452	GSM1179005	Fibrosis signature	-0.6378398257895342
GSE48452	GSM1179005	NAFL signature	0.5433149861534967
GSE48452	GSM1179005	Liver aging signature	0.44051529416801544
GSE48452	GSM1179005	HSC TGF-beta signature	0.19286671745147446
GSE48452	GSM1179005	Hepatocytes	-0.5782529336920379
GSE48452	GSM1179005	Cholangiocytes	-0.8454064107673968
GSE48452	GSM1179005	B cells	-0.29653348022987613
GSE48452	GSM1179005	CD4 T-cell signature	-0.047874821590850894
GSE48452	GSM1179005	CD8 T-cell signature	0.207561205932592
GSE48452	GSM1179005	Endothelial cells	0.2792578774473479
GSE48452	GSM1179005	Kupffer cells	0.8627566685832865
GSE48452	GSM1179005	Macrophages	0.714243154709951
GSE48452	GSM1179005	Monocytes	0.404093407716833
GSE48452	GSM1179005	NK cells	0.8128310656740579
GSE48452	GSM1179005	CD14+Monocytes	-0.2169312334243117
GSE48452	GSM1179005	CD16+Monocytes	-0.14758594899578084
GSE48452	GSM1179005	Macrophages C0	-0.03076047954305396
GSE48452	GSM1179005	Macrophages C1	-0.001070852595862866
GSE48452	GSM1179005	Macrophages C2	0.7075012940523533
GSE48452	GSM1179005	Profibrotic Macrophages	-0.26977009296041743
GSE48452	GSM1179006	NASH signature	-0.1974569993448222
GSE48452	GSM1179006	Fibrosis signature	-0.15162408700467725
GSE48452	GSM1179006	NAFL signature	0.7379202850170266
GSE48452	GSM1179006	Liver aging signature	1.0124449043661097
GSE48452	GSM1179006	HSC TGF-beta signature	-0.23964092371743245
GSE48452	GSM1179006	Hepatocytes	-1.400926543952466
GSE48452	GSM1179006	Cholangiocytes	-1.1228527118385523
GSE48452	GSM1179006	B cells	1.285100727311162
GSE48452	GSM1179006	CD4 T-cell signature	0.9980997773669691
GSE48452	GSM1179006	CD8 T-cell signature	1.4243327967657329
GSE48452	GSM1179006	Endothelial cells	-0.27559301498335537
GSE48452	GSM1179006	Kupffer cells	0.5408362843524626
GSE48452	GSM1179006	Macrophages	0.7625925629820506
GSE48452	GSM1179006	Monocytes	0.697342672164873
GSE48452	GSM1179006	NK cells	0.9533383830788311
GSE48452	GSM1179006	CD14+Monocytes	0.6167053085150654
GSE48452	GSM1179006	CD16+Monocytes	1.4638268707454822
GSE48452	GSM1179006	Macrophages C0	0.00963896389079284
GSE48452	GSM1179006	Macrophages C1	-0.23050066816496365
GSE48452	GSM1179006	Macrophages C2	0.4688975284251101
GSE48452	GSM1179006	Profibrotic Macrophages	-0.46621063257609635
GSE48452	GSM1179007	NASH signature	0.15619947043083698
GSE48452	GSM1179007	Fibrosis signature	-0.01631173636231165
GSE48452	GSM1179007	NAFL signature	0.07816425983896995
GSE48452	GSM1179007	Liver aging signature	0.883995682212645
GSE48452	GSM1179007	HSC TGF-beta signature	0.49960552620164383
GSE48452	GSM1179007	Hepatocytes	-0.11573367471217239
GSE48452	GSM1179007	Cholangiocytes	-1.3099375816888532
GSE48452	GSM1179007	B cells	-0.009800328264065211
GSE48452	GSM1179007	CD4 T-cell signature	1.0995334270382555
GSE48452	GSM1179007	CD8 T-cell signature	1.4190826416401634
GSE48452	GSM1179007	Endothelial cells	0.46864719008431305
GSE48452	GSM1179007	Kupffer cells	1.499608669514622
GSE48452	GSM1179007	Macrophages	0.9517205328849566
GSE48452	GSM1179007	Monocytes	1.057612686629693
GSE48452	GSM1179007	NK cells	1.7162805843251892
GSE48452	GSM1179007	CD14+Monocytes	-0.011406002750274058
GSE48452	GSM1179007	CD16+Monocytes	-0.16356114849935446
GSE48452	GSM1179007	Macrophages C0	0.5466998298182404
GSE48452	GSM1179007	Macrophages C1	0.19922576581830437
GSE48452	GSM1179007	Macrophages C2	1.2206235169077682
GSE48452	GSM1179007	Profibrotic Macrophages	-0.3902858334532216
GSE48452	GSM1179009	NASH signature	0.5089486848266505
GSE48452	GSM1179009	Fibrosis signature	0.3006083050606222
GSE48452	GSM1179009	NAFL signature	-1.9264855563529169
GSE48452	GSM1179009	Liver aging signature	0.8866054044370604
GSE48452	GSM1179009	HSC TGF-beta signature	0.23674856462839744
GSE48452	GSM1179009	Hepatocytes	0.1905674411462132
GSE48452	GSM1179009	Cholangiocytes	-0.8303136701526315
GSE48452	GSM1179009	B cells	1.5710952942717915
GSE48452	GSM1179009	CD4 T-cell signature	2.3766626860795568
GSE48452	GSM1179009	CD8 T-cell signature	3.0804264003339683
GSE48452	GSM1179009	Endothelial cells	1.1498340837490504
GSE48452	GSM1179009	Kupffer cells	1.4308388834796095
GSE48452	GSM1179009	Macrophages	1.2451196906075404
GSE48452	GSM1179009	Monocytes	1.0074054262588903
GSE48452	GSM1179009	NK cells	2.4884746144477967
GSE48452	GSM1179009	CD14+Monocytes	-0.0823231956106497
GSE48452	GSM1179009	CD16+Monocytes	1.5117209020217148
GSE48452	GSM1179009	Macrophages C0	1.2550722634568188
GSE48452	GSM1179009	Macrophages C1	1.7990362576399266
GSE48452	GSM1179009	Macrophages C2	1.2236909758899959
GSE48452	GSM1179009	Profibrotic Macrophages	0.11747104479215988
GSE48452	GSM1179010	NASH signature	1.2633442187154862
GSE48452	GSM1179010	Fibrosis signature	0.44379455789235805
GSE48452	GSM1179010	NAFL signature	-2.578074909725828
GSE48452	GSM1179010	Liver aging signature	1.893807850673219
GSE48452	GSM1179010	HSC TGF-beta signature	2.2010041830963543
GSE48452	GSM1179010	Hepatocytes	-3.213205149972476
GSE48452	GSM1179010	Cholangiocytes	-0.929616188933256
GSE48452	GSM1179010	B cells	0.2569381437424778
GSE48452	GSM1179010	CD4 T-cell signature	1.163624344550066
GSE48452	GSM1179010	CD8 T-cell signature	1.3161070438437854
GSE48452	GSM1179010	Endothelial cells	0.8447635053993553
GSE48452	GSM1179010	Kupffer cells	1.1167732068524874
GSE48452	GSM1179010	Macrophages	1.2554399134480831
GSE48452	GSM1179010	Monocytes	2.1622923320028686
GSE48452	GSM1179010	NK cells	0.8433428480313505
GSE48452	GSM1179010	CD14+Monocytes	2.894330196014629
GSE48452	GSM1179010	CD16+Monocytes	0.9750838719146944
GSE48452	GSM1179010	Macrophages C0	1.0106153731228942
GSE48452	GSM1179010	Macrophages C1	0.05281668629536762
GSE48452	GSM1179010	Macrophages C2	1.3062508686526597
GSE48452	GSM1179010	Profibrotic Macrophages	-0.9137299571848494
GSE48452	GSM1179011	NASH signature	-1.3536551131793864
GSE48452	GSM1179011	Fibrosis signature	-1.0387343747641908
GSE48452	GSM1179011	NAFL signature	-0.48195794875294434
GSE48452	GSM1179011	Liver aging signature	-1.6252685365698942
GSE48452	GSM1179011	HSC TGF-beta signature	-0.9020444893928151
GSE48452	GSM1179011	Hepatocytes	0.8935217896641109
GSE48452	GSM1179011	Cholangiocytes	-0.14987632543510548
GSE48452	GSM1179011	B cells	-0.013891720258679007
GSE48452	GSM1179011	CD4 T-cell signature	-1.2143712722884756
GSE48452	GSM1179011	CD8 T-cell signature	-1.4742041106705095
GSE48452	GSM1179011	Endothelial cells	-0.8867166183966094
GSE48452	GSM1179011	Kupffer cells	-1.2037411897258115
GSE48452	GSM1179011	Macrophages	-1.3190430133844095
GSE48452	GSM1179011	Monocytes	-1.1617494806801114
GSE48452	GSM1179011	NK cells	-1.586716476755215
GSE48452	GSM1179011	CD14+Monocytes	-0.9874383103550488
GSE48452	GSM1179011	CD16+Monocytes	-0.2643546191176901
GSE48452	GSM1179011	Macrophages C0	-0.3797446739785792
GSE48452	GSM1179011	Macrophages C1	-1.3860150214986906
GSE48452	GSM1179011	Macrophages C2	-1.3632971011624007
GSE48452	GSM1179011	Profibrotic Macrophages	-0.6392554027730704
GSE48452	GSM1179012	NASH signature	1.1419222913638025
GSE48452	GSM1179012	Fibrosis signature	0.6098107478065277
GSE48452	GSM1179012	NAFL signature	-1.3242674345213388
GSE48452	GSM1179012	Liver aging signature	1.2519798932814938
GSE48452	GSM1179012	HSC TGF-beta signature	0.9219464797283021
GSE48452	GSM1179012	Hepatocytes	0.35108800720992805
GSE48452	GSM1179012	Cholangiocytes	-0.16310511553414037
GSE48452	GSM1179012	B cells	0.5890405269120668
GSE48452	GSM1179012	CD4 T-cell signature	0.17740370763663108
GSE48452	GSM1179012	CD8 T-cell signature	-0.2918402132556077
GSE48452	GSM1179012	Endothelial cells	0.03944022674208678
GSE48452	GSM1179012	Kupffer cells	0.9164879809188318
